"Station ID","Date","Observer","Scope?","Secchi Depth","Conditions"
"LPCR1395",6/6/2005 7:15:00,"SH",0,0.68,"F"
"LPCR1587",6/6/2005 8:50:00,"DN",0,0.45,
"LPCR1587",6/6/2005 8:50:00,"SH",0,0.35,"F"
"LPCR1679",6/6/2005 10:30:00,"DN",0,0.40,"G"
"LPCR1679",6/6/2005 10:30:00,"SH",0,0.45,"P"
"LPCR1799",6/6/2005 13:30:00,"DN",0,0.30,"F"
"LPCR1799",6/6/2005 13:30:00,"SH",0,0.30,"F"
"LPCR1933",6/6/2005 14:45:00,"DN",0,0.25,"F"
"LPCR1933",6/6/2005 14:45:00,"RR",0,0.20,"F"
"LPCR2085",6/6/2005 16:30:00,"RR",0,0.20,"P"
"LPCR2085",6/6/2005 16:30:00,"SH",0,0.15,"P"
"LPCR2255",6/6/2005 17:45:00,"DN",0,0.20,"F"
"LPCR2255",6/6/2005 17:45:00,"RR",0,0.20,"P"
"LPCR2255",6/6/2005 17:45:00,"SH",0,0.15,"F"
"LPCR2387",6/7/2005 7:45:00,"AA",0,0.11,"E"
"LPCR2387",6/7/2005 7:45:00,"DN",0,0.15,
"LPCR2387",6/7/2005 7:45:00,"SH",0,0.12,"F"
"LPCR2435",6/7/2005 8:30:00,"RR",0,0.05,"P"
"LPCR2435",6/7/2005 8:30:00,"SH",0,0.05,"G"
"LPESC072",6/7/2005 15:20:00,"DN",1,4.40,"G"
"LPESC072",6/7/2005 15:20:00,"DN",0,3.80,"G"
"LPESC072",6/7/2005 15:20:00,"RR",1,4.40,"E"
"LPESC072",6/7/2005 15:20:00,"RR",0,3.80,"E"
"LPESC072",6/7/2005 15:20:00,"SH",1,4.70,"F-G"
"LPESC072",6/7/2005 15:20:00,"SH",0,3.60,"F-G"
"LPESC119",6/7/2005 16:55:00,"BV",1,5.10,"G"
"LPESC119",6/7/2005 16:55:00,"BV",0,4.30,"G"
"LPESC119",6/7/2005 16:55:00,"DN",1,4.90,"F"
"LPESC119",6/7/2005 16:55:00,"DN",0,3.70,"F"
"LPESC149",6/8/2005 7:20:00,"DN",1,3.10,"E"
"LPESC149",6/8/2005 7:20:00,"DN",0,2.90,"E"
"LPESC149",6/8/2005 7:20:00,"RR",1,3.40,"E"
"LPESC149",6/8/2005 7:20:00,"RR",0,3.30,"E"
"LPESC149",6/8/2005 7:20:00,"SH",1,3.50,"F"
"LPESC149",6/8/2005 7:20:00,"SH",0,2.90,"G"
"LPESC200",6/8/2005 8:35:00,"BV",1,1.80,"E"
"LPESC200",6/8/2005 8:35:00,"BV",0,1.40,"E"
"LPESC200",6/8/2005 8:35:00,"RR",1,1.80,"G"
"LPESC200",6/8/2005 8:35:00,"RR",0,1.30,"G"
"LPESC200",6/8/2005 8:35:00,"SH",1,1.80,"G"
"LPESC200",6/8/2005 8:35:00,"SH",0,1.40,"E"
"LPESC273",6/8/2005 9:50:00,"RR",0,0.12,"P"
"LPESC273",6/8/2005 9:50:00,"SH",0,0.11,"G"
"LPCR0024",7/12/2005 12:30:00,"JG",1,5.60,"F"
"LPCR0024",7/12/2005 12:30:00,"JG",0,4.90,"F"
"LPCR0024",7/12/2005 12:30:00,"SH",1,6.10,"F"
"LPCR0024",7/12/2005 12:30:00,"SH",0,4.40,"F"
"LPCR0453",7/12/2005 15:20:00,"BV",1,3.70,"E"
"LPCR0453",7/12/2005 15:20:00,"BV",0,3.80,"E"
"LPCR0453",7/12/2005 15:20:00,"SH",1,3.60,"F"
"LPCR0453",7/12/2005 15:20:00,"SH",0,3.65,"E"
"LPCR0024",8/10/2005 14:40:00,"JG",1,6.90,"P"
"LPCR0024",8/10/2005 14:40:00,"JG",0,5.40,"P"
"LPCR0024",8/10/2005 14:40:00,"SH",1,7.30,"F"
"LPCR0024",8/10/2005 14:40:00,"SH",0,5.90,"G"
"LPCR0024",9/8/2005 13:30:00,"BV",1,9.50,"F"
"LPCR0024",9/8/2005 13:30:00,"BV",0,7.30,"F"
"LPCR0024",9/8/2005 13:30:00,"SH",1,9.20,"G"
"LPCR0024",9/8/2005 13:30:00,"SH",0,8.20,"G"
"LPCR0453",9/8/2005 16:50:00,"BV",1,8.80,"E"
"LPCR0453",9/8/2005 16:50:00,"BV",0,8.30,"E"
"LPCR0453",9/8/2005 16:50:00,"RR",1,9.70,"E"
"LPCR0453",9/8/2005 16:50:00,"RR",0,8.70,"E"
"LPCR0453",9/8/2005 16:50:00,"SH",1,9.20,"G"
"LPCR0453",9/8/2005 16:50:00,"SH",0,8.40,"G"
"LPCR0905",9/9/2005 9:50:00,"BV",1,5.20,"G"
"LPCR0905",9/9/2005 9:50:00,"BV",0,4.50,"G"
"LPCR0905",9/9/2005 9:50:00,"SH",1,5.40,
"LPCR0905",9/9/2005 9:50:00,"SH",0,4.40,
"LPCR1001",9/9/2005 11:15:00,"JG",1,3.90,"G"
"LPCR1001",9/9/2005 11:15:00,"JG",0,3.50,"G"
"LPCR1001",9/9/2005 11:15:00,"RR",1,4.10,"G"
"LPCR1001",9/9/2005 11:15:00,"RR",0,3.50,"G"
"LPCR1001",9/9/2005 11:15:00,"SH",1,4.45,"G"
"LPCR1001",9/9/2005 11:15:00,"SH",0,4.60,"G"
"LPSJR193",9/9/2005 13:05:00,"SH",1,6.30,"F"
"LPSJR193",9/9/2005 13:05:00,"SH",0,5.40,
"LPSJR650",9/9/2005 15:25:00,"AA",0,0.05,
"LPSJR650",9/9/2005 15:25:00,"RR",0,0.07,"G"
"LPSJR650",9/9/2005 15:25:00,"SH",0,0.06,
"LPSJR600",9/9/2005 16:20:00,"RR",0,0.65,"G"
"LPSJR600",9/9/2005 16:20:00,"SH",0,0.60,"G"
"LPSJR431",9/10/2005 7:35:00,"RR",1,4.00,"G"
"LPSJR431",9/10/2005 7:35:00,"RR",0,3.20,
"LPSJR431",9/10/2005 7:35:00,"SH",1,4.55,"E"
"LPSJR431",9/10/2005 7:35:00,"SH",0,3.50,
"LPSJR329",9/10/2005 9:15:00,"JG",1,5.40,"P"
"LPSJR329",9/10/2005 9:15:00,"JG",0,5.00,"P"
"LPSJR329",9/10/2005 9:15:00,"RR",1,6.10,"G"
"LPSJR329",9/10/2005 9:15:00,"RR",0,5.80,
"LPSJR329",9/10/2005 9:15:00,"SH",1,5.90,"G"
"LPSJR329",9/10/2005 9:15:00,"SH",0,5.50,"G"
"LPSJR193",9/10/2005 10:45:00,"JG",1,6.00,"P"
"LPSJR193",9/10/2005 10:45:00,"JG",0,4.70,"P"
"LPSJR193",9/10/2005 10:45:00,"SH",1,7.20,"F"
"LPSJR193",9/10/2005 10:45:00,"SH",0,5.90,
"LPCR2453",9/11/2005 7:30:00,"SH",0,0.25,
"LPCR2463",9/11/2005 8:10:00,"SH",0,0.06,
"LPCR2444",9/11/2005 8:25:00,"SH",0,0.12,
"LPCR2420",9/11/2005 9:00:00,"RR",0,0.55,"F"
"LPCR2420",9/11/2005 9:00:00,"SH",0,0.48,"F"
"LPCR2387",9/11/2005 9:40:00,"RR",0,1.00,"G"
"LPCR2387",9/11/2005 9:40:00,"SH",0,0.95,"F"
"LPCR2255",9/11/2005 10:40:00,"JG",1,1.60,"P"
"LPCR2255",9/11/2005 10:40:00,"JG",0,1.30,"P"
"LPCR2255",9/11/2005 10:40:00,"SH",1,1.40,"P"
"LPCR2255",9/11/2005 10:40:00,"SH",0,1.25,"G"
"LPCR2085",9/11/2005 12:30:00,"JG",1,3.20,"P"
"LPCR2085",9/11/2005 12:30:00,"JG",0,2.50,"P"
"LPCR2085",9/11/2005 12:30:00,"SH",1,3.60,"F"
"LPCR2085",9/11/2005 12:30:00,"SH",0,2.75,"G"
"LPCR1933",9/11/2005 14:05:00,"RR",1,4.90,"P"
"LPCR1933",9/11/2005 14:05:00,"RR",0,3.30,"P"
"LPCR1933",9/11/2005 14:05:00,"SH",1,3.80,"P"
"LPCR1933",9/11/2005 14:05:00,"SH",0,3.75,"F"
"LPCR1799",9/11/2005 15:56:00,"BV",1,3.50,"P"
"LPCR1799",9/11/2005 15:56:00,"BV",0,3.20,"P"
"LPCR1799",9/11/2005 15:56:00,"SH",1,3.85,"FP"
"LPCR1799",9/11/2005 15:56:00,"SH",0,2.90,"FP"
"LPCR1679",9/12/2005 8:30:00,"BV",1,4.80,"G"
"LPCR1679",9/12/2005 8:30:00,"BV",0,3.30,"G"
"LPCR1679",9/12/2005 8:30:00,"RR",1,5.10,"G"
"LPCR1679",9/12/2005 8:30:00,"RR",0,3.60,"G"
"LPCR1679",9/12/2005 8:30:00,"SH",1,5.10,"G"
"LPCR1679",9/12/2005 8:30:00,"SH",0,4.40,"G"
"LPCR1587",9/12/2005 10:15:00,"JG",1,4.70,"P"
"LPCR1587",9/12/2005 10:15:00,"JG",0,3.60,"P"
"LPCR1587",9/12/2005 10:15:00,"SH",1,5.20,"P"
"LPCR1587",9/12/2005 10:15:00,"SH",0,3.90,"P"
"LPCR1395",9/12/2005 12:15:00,"JG",1,4.60,"F"
"LPCR1395",9/12/2005 12:15:00,"JG",0,4.30,"F"
"LPCR1395",9/12/2005 12:15:00,"SH",1,5.60,"F"
"LPCR1395",9/12/2005 12:15:00,"SH",0,4.60,"F"
"LPESC072",9/12/2005 14:20:00,"AA",0,5.45,"G"
"LPESC072",9/12/2005 14:20:00,"JG",1,5.70,"F"
"LPESC072",9/12/2005 14:20:00,"JG",0,5.10,"F"
"LPESC072",9/12/2005 14:20:00,"SH",1,5.60,"F"
"LPESC072",9/12/2005 14:20:00,"SH",0,4.95,"F"
"LPESC119",9/12/2005 15:40:00,"JG",1,4.40,"P"
"LPESC119",9/12/2005 15:40:00,"JG",0,2.80,"P"
"LPESC119",9/12/2005 15:40:00,"SH",1,4.65,"F"
"LPESC119",9/12/2005 15:40:00,"SH",0,3.85,"F"
"LPESC200",9/12/2005 16:45:00,"JG",1,1.90,"F"
"LPESC200",9/12/2005 16:45:00,"JG",0,1.60,"F"
"LPESC200",9/12/2005 16:45:00,"SH",1,2.90,"G"
"LPESC200",9/12/2005 16:45:00,"SH",0,1.70,"G"
"LPESC280",9/12/2005 17:45:00,"JG",0,0.10,"G"
"LPESC280",9/12/2005 17:45:00,"SH",0,0.13,"G"
"LPCR1169",9/13/2005 9:30:00,"BV",1,5.60,"E"
"LPCR1169",9/13/2005 9:30:00,"BV",0,4.90,"E"
"LPCR1169",9/13/2005 9:30:00,"SH",1,6.00,"G-E"
"LPCR1169",9/13/2005 9:30:00,"SH",0,4.85,"G-E"
"LPCR0024",9/13/2005 15:15:00,"JG",1,7.60,"G"
"LPCR0024",9/13/2005 15:15:00,"JG",0,6.10,"G"
"LPCR0024",9/13/2005 15:15:00,"RR",1,8.70,"E"
"LPCR0024",9/13/2005 15:15:00,"RR",0,8.30,"E"
"LPCR0024",9/13/2005 15:15:00,"SH",1,8.60,"F"
"LPCR0024",9/13/2005 15:15:00,"SH",0,6.50,"G"
"LPCR0024",10/12/2005 8:40:00,"AA",1,11.95,"G"
"LPCR0024",10/12/2005 8:40:00,"JG",1,12.10,"G"
"LPCR0024",10/12/2005 8:40:00,"JG",0,10.60,"G"
"LPCR0024",10/12/2005 8:40:00,"MA",1,13.51,"G-E"
"LPCR0024",10/12/2005 8:40:00,"MA",0,10.00,"G-E"
"LPCR0024",10/12/2005 8:40:00,"MAA",0,9.50,"G"
"LPCR0024",10/12/2005 8:40:00,"SH",1,12.90,"G"
"LPCR0024",10/12/2005 8:40:00,"SH",0,10.90,"G"
"LPCR0024",11/2/2005 10:30:00,"JG",1,12.20,"G"
"LPCR0024",11/2/2005 10:30:00,"JG",0,9.70,"G"
"LPCR0024",11/2/2005 10:30:00,"SH",1,14.00,"G-E"
"LPCR0024",11/2/2005 10:30:00,"SH",0,11.50,"G-E"
"LPCR0024",12/9/2005 11:35:00,"BV",1,10.60,"E"
"LPCR0024",12/9/2005 11:35:00,"BV",0,8.50,"E"
"LPCR0024",12/9/2005 11:35:00,"SH",1,11.20,"E"
"LPCR0024",12/9/2005 11:35:00,"SH",0,9.80,"E"
"LPCR0453",12/9/2005 15:10:00,"BV",1,9.10,"E"
"LPCR0453",12/9/2005 15:10:00,"BV",0,8.20,"E"
"LPCR0453",12/9/2005 15:10:00,"SH",1,9.60,"F"
"LPCR0453",12/9/2005 15:10:00,"SH",0,8.00,"F"
"LPCR0905",12/10/2005 9:55:00,"JG",1,8.70,"F"
"LPCR0905",12/10/2005 9:55:00,"JG",0,7.30,"F"
"LPCR0905",12/10/2005 9:55:00,"SH",1,9.00,"F"
"LPCR0905",12/10/2005 9:55:00,"SH",0,7.10,"F"
"LPCR1001",12/10/2005 11:15:00,"JG",1,6.80,"G"
"LPCR1001",12/10/2005 11:15:00,"JG",0,5.60,"G"
"LPCR1001",12/10/2005 11:15:00,"SH",1,8.40,"F"
"LPCR1001",12/10/2005 11:15:00,"SH",0,6.10,"F"
"LPSJR193",12/10/2005 13:10:00,"JG",1,6.60,"F"
"LPSJR193",12/10/2005 13:10:00,"JG",0,5.60,"F"
"LPSJR193",12/10/2005 13:10:00,"SH",1,7.50,"F"
"LPSJR193",12/10/2005 13:10:00,"SH",0,6.40,"F"
"LPSJR329",12/10/2005 14:15:00,"BV",1,5.20,"E"
"LPSJR329",12/10/2005 14:15:00,"BV",0,4.80,"E"
"LPSJR329",12/10/2005 14:15:00,"SH",1,4.90,"F"
"LPSJR329",12/10/2005 14:15:00,"SH",0,4.55,"F"
"LPSJR609",12/10/2005 15:45:00,"RR",0,0.50,"G"
"LPSJR609",12/10/2005 15:45:00,"SH",0,0.48,"G"
"LPSJR530",12/10/2005 16:20:00,"SH",1,3.90,"F"
"LPSJR530",12/10/2005 16:20:00,"SH",0,3.30,"F"
"LPSJR431",12/11/2005 8:50:00,"RR",1,3.40,"G"
"LPSJR431",12/11/2005 8:50:00,"RR",0,2.80,"G"
"LPSJR431",12/11/2005 8:50:00,"SH",1,3.35,"G"
"LPSJR431",12/11/2005 8:50:00,"SH",0,2.95,"G"
"LPCR1169",12/11/2005 11:10:00,"JG",1,7.40,"E"
"LPCR1169",12/11/2005 11:10:00,"JG",0,6.70,"E"
"LPCR1169",12/11/2005 11:10:00,"SH",1,8.90,"G"
"LPCR1169",12/11/2005 11:10:00,"SH",0,7.30,"G"
"LPCR1395",12/11/2005 12:55:00,"SH",1,8.90,"F"
"LPCR1395",12/11/2005 12:55:00,"SH",0,6.45,"F"
"LPCR1587",12/11/2005 14:33:00,"JG",1,6.30,"E"
"LPCR1587",12/11/2005 14:33:00,"JG",0,5.70,"E"
"LPCR1587",12/11/2005 14:33:00,"RR",1,6.80,"E"
"LPCR1587",12/11/2005 14:33:00,"RR",0,6.25,"E"
"LPCR1679",12/12/2005 9:05:00,"BV",1,6.10,"F"
"LPCR1679",12/12/2005 9:05:00,"BV",0,4.30,"F"
"LPCR1679",12/12/2005 9:05:00,"JG",1,5.60,"G"
"LPCR1679",12/12/2005 9:05:00,"JG",0,4.20,"G"
"LPCR1679",12/12/2005 9:05:00,"SH",1,6.35,"G"
"LPCR1679",12/12/2005 9:05:00,"SH",0,5.30,"G"
"LPCR1799",12/12/2005 10:38:00,"BV",1,6.30,"E"
"LPCR1799",12/12/2005 10:38:00,"BV",0,5.90,"E"
"LPCR1799",12/12/2005 10:38:00,"JG",1,5.80,"E"
"LPCR1799",12/12/2005 10:38:00,"JG",0,5.30,"E"
"LPCR1799",12/12/2005 10:38:00,"RR",1,6.30,"G"
"LPCR1799",12/12/2005 10:38:00,"RR",0,5.20,"G"
"LPCR1933",12/12/2005 12:03:00,"RR",1,6.90,"F"
"LPCR1933",12/12/2005 12:03:00,"RR",0,5.10,"F"
"LPCR1933",12/12/2005 12:03:00,"SH",1,6.90,"E"
"LPCR1933",12/12/2005 12:03:00,"SH",0,6.65,"E"
"LPCR2085",12/12/2005 13:40:00,"RR",1,6.20,"F"
"LPCR2085",12/12/2005 13:40:00,"RR",0,4.30,"F"
"LPCR2085",12/12/2005 13:40:00,"SH",1,6.10,"GF"
"LPCR2085",12/12/2005 13:40:00,"SH",0,4.95,"FG"
"LPCR2255",12/12/2005 15:30:00,"RR",1,2.50,"G"
"LPCR2255",12/12/2005 15:30:00,"RR",0,2.10,"G"
"LPCR2255",12/12/2005 15:30:00,"SH",1,2.50,"G"
"LPCR2255",12/12/2005 15:30:00,"SH",0,1.95,"G"
"LPCR2387",12/13/2005 9:15:00,"BV",1,1.80,"E"
"LPCR2387",12/13/2005 9:15:00,"BV",0,1.50,"E"
"LPCR2387",12/13/2005 9:15:00,"SH",1,1.85,"E"
"LPCR2387",12/13/2005 9:15:00,"SH",0,1.65,"E"
"LPCR2429",12/13/2005 10:40:00,"RR",0,0.55,"E"
"LPCR2429",12/13/2005 10:40:00,"SH",0,0.52,"E"
"LPESC273",12/14/2005 9:05:00,"SH",0,0.12,"E"
"LPESC273",12/14/2005 9:10:00,"SHA",0,0.90,
"LPESC273",12/14/2005 9:10:00,"SHB",0,1.10,
"LPESC200",12/14/2005 9:45:00,"BV",1,17.00,"E"
"LPESC200",12/14/2005 9:45:00,"BV",0,1.60,"E"
"LPESC200",12/14/2005 9:45:00,"SH",1,1.85,"G"
"LPESC200",12/14/2005 9:45:00,"SH",0,1.45,"G"
"LPESC119",12/14/2005 10:50:00,"BV",1,1.80,"F"
"LPESC119",12/14/2005 10:50:00,"BV",0,1.60,"F"
"LPESC119",12/14/2005 10:50:00,"SH",1,2.40,"F"
"LPESC119",12/14/2005 10:50:00,"SH",0,1.60,"F"
"LPESC072",12/14/2005 11:30:00,"JG",1,2.10,"G"
"LPESC072",12/14/2005 11:30:00,"JG",0,1.80,"G"
"LPESC072",12/14/2005 11:30:00,"SH",1,2.30,"F"
"LPESC072",12/14/2005 11:30:00,"SH",0,2.00,"F"
"LPCR0024",12/14/2005 16:20:00,"JG",1,8.10,"E"
"LPCR0024",12/14/2005 16:20:00,"JG",0,7.90,"E"
"LPCR0024",12/14/2005 16:20:00,"SH",1,9.00,"E"
"LPCR0024",12/14/2005 16:20:00,"SH",0,7.80,"F"
"LPCR0024",1/10/2006 10:40:00,"JG",1,10.00,"E"
"LPCR0024",1/10/2006 10:40:00,"JG",0,9.20,"E"
"LPCR0024",1/10/2006 10:40:00,"SH",1,11.40,"G"
"LPCR0024",1/10/2006 10:40:00,"SH",0,9.90,"E"
"LPCR0024",2/1/2006 11:00:00,"JG",1,10.50,"E"
"LPCR0024",2/1/2006 11:00:00,"JG",0,10.40,"E"
"LPCR0024",2/1/2006 11:00:00,"SH",1,11.80,"E"
"LPCR0024",2/1/2006 11:00:00,"SH",0,10.95,"E"
"LPSJR193",3/11/2006 11:20:00,"JG",1,7.10,"F"
"LPSJR193",3/11/2006 11:20:00,"JG",0,5.30,"F"
"LPSJR193",3/11/2006 11:20:00,"RR",1,8.00,"F"
"LPSJR193",3/11/2006 11:20:00,"RR",0,5.10,"F"
"LPSJR329",3/11/2006 13:00:00,"JG",1,6.70,"F"
"LPSJR329",3/11/2006 13:00:00,"JG",0,4.90,"F"
"LPSJR329",3/11/2006 13:00:00,"NV",1,7.70,"F"
"LPSJR329",3/11/2006 13:00:00,"NV",0,4.90,"F"
"LPSJR431",3/11/2006 14:00:00,"NV",1,6.60,"G"
"LPSJR431",3/11/2006 14:00:00,"NV",0,5.80,"G"
"LPSJR431",3/11/2006 14:00:00,"RR",1,6.90,"G"
"LPSJR431",3/11/2006 14:00:00,"RR",0,5.90,"G"
"LPSJR600",3/11/2006 15:00:00,"BV",0,0.16,"E"
"LPCR2433",3/12/2006 13:15:00,"RR",0,0.10,"F"
"LPCR2387",3/12/2006 14:15:00,"JG",1,2.60,"F"
"LPCR2387",3/12/2006 14:15:00,"JG",0,1.80,"F"
"LPCR2387",3/12/2006 14:15:00,"NV",1,2.50,"F"
"LPCR2387",3/12/2006 14:15:00,"NV",0,1.70,"F"
"LPCR2255",3/12/2006 16:15:00,"NV",0,1.90,"F"
"LPCR2085",3/12/2006 17:15:00,"JG",1,4.60,"P"
"LPCR2085",3/12/2006 17:15:00,"JG",0,3.60,"P"
"LPCR1933",3/13/2006 7:45:00,"JG",1,8.50,"F"
"LPCR1933",3/13/2006 7:45:00,"JG",0,6.60,"F"
"LPCR1933",3/13/2006 7:45:00,"NV",1,9.00,"G"
"LPCR1933",3/13/2006 7:45:00,"NV",0,6.00,"G"
"LPCR1799",3/13/2006 9:30:00,"JG",1,9.70,"F"
"LPCR1799",3/13/2006 9:30:00,"JG",0,7.40,"F"
"LPCR1799",3/13/2006 9:30:00,"RR",1,11.30,"G"
"LPCR1799",3/13/2006 9:30:00,"RR",0,10.40,"G"
"LPCR1679",3/13/2006 11:45:00,"BV",1,9.80,"F"
"LPCR1679",3/13/2006 11:45:00,"BV",0,8.90,"F"
"LPCR1679",3/13/2006 11:45:00,"NV",1,9.80,"F"
"LPCR1679",3/13/2006 11:45:00,"NV",0,5.90,"F"
"LPCR1587",3/13/2006 13:10:00,"NV",1,12.00,"G"
"LPCR1587",3/13/2006 13:10:00,"NV",0,10.00,"G"
"LPCR1395",3/13/2006 14:30:00,"BV",1,12.00,"F"
"LPCR1395",3/13/2006 14:30:00,"BV",0,9.10,"F"
"LPCR1395",3/13/2006 14:30:00,"RR",1,13.80,"G"
"LPCR1395",3/13/2006 14:30:00,"RR",0,10.90,"G"
"LPESC072",3/13/2006 16:15:00,"BV",1,7.90,"P"
"LPESC072",3/13/2006 16:15:00,"BV",0,5.90,"P"
"LPESC072",3/13/2006 16:15:00,"JG",1,7.40,"P"
"LPESC072",3/13/2006 16:15:00,"JG",0,5.30,"P"
"LPESC119",3/13/2006 17:15:00,"JG",1,5.60,"F"
"LPESC119",3/13/2006 17:15:00,"JG",0,4.70,"F"
"LPESC119",3/13/2006 17:15:00,"NV",1,5.80,"G"
"LPESC119",3/13/2006 17:15:00,"NV",0,4.80,"G"
"LPESC200",3/14/2006 8:15:00,"BV",1,1.60,"G"
"LPESC200",3/14/2006 8:15:00,"BV",0,1.30,"G"
"LPESC200",3/14/2006 8:15:00,"JG",1,1.50,"F"
"LPESC200",3/14/2006 8:15:00,"JG",0,1.30,"F"
"LPESC248",3/14/2006 9:00:00,"BV",0,0.30,"E"
"LPCR1169",3/14/2006 11:00:00,"BV",1,15.00,"E"
"LPCR1169",3/14/2006 11:00:00,"BV",0,14.20,"E"
"LPCR1169",3/14/2006 11:00:00,"NV",1,15.30,"E"
"LPCR1169",3/14/2006 11:00:00,"NV",0,14.50,"E"
"LPCR1001",3/14/2006 12:45:00,"JG",1,15.10,"E"
"LPCR1001",3/14/2006 12:45:00,"JG",0,13.50,"E"
"LPCR1001",3/14/2006 12:45:00,"NV",1,15.70,"E"
"LPCR1001",3/14/2006 12:45:00,"NV",0,14.90,"E"
"LPCR0905",3/14/2006 14:15:00,"BV",1,15.50,"E"
"LPCR0905",3/14/2006 14:15:00,"BV",0,13.30,"E"
"LPCR0453",3/14/2006 17:30:00,"BV",1,11.00,"E"
"LPCR0453",3/14/2006 17:30:00,"BV",0,10.00,"F"
"LPCR0453",3/14/2006 17:30:00,"NV",1,10.50,"E"
"LPCR0453",3/14/2006 17:30:00,"NV",0,9.60,"E"
"LPCR0024",3/15/2006 10:00:00,"JG",1,13.00,"P"
"LPCR0024",3/15/2006 10:00:00,"JG",0,9.70,"P"
"LPCR0024",3/15/2006 10:00:00,"NV",1,14.50,"F"
"LPCR0024",3/15/2006 10:00:00,"NV",0,10.80,"F"
"LPCR0024",4/13/2006 11:15:00,"JG",1,13.20,"E"
"LPCR0024",4/13/2006 11:15:00,"JG",0,10.70,"E"
"LPCR0024",4/13/2006 11:15:00,"SH",1,15.20,"G-E"
"LPCR0024",4/13/2006 11:15:00,"SH",0,12.50,"G"
"LPCR0024",5/10/2006 11:00:00,"JG",1,6.70,"F"
"LPCR0024",5/10/2006 11:00:00,"JG",0,5.50,"F"
"LPCR0024",5/10/2006 11:00:00,"SH",1,7.80,"E"
"LPCR0024",5/10/2006 11:00:00,"SH",0,7.00,"E"
"LPCR0024",6/3/2006 8:30:00,"EB",1,8.85,"G"
"LPCR0024",6/3/2006 8:30:00,"EB",0,8.63,"G"
"LPCR0453",6/3/2006 12:00:00,"BV",1,7.30,"F"
"LPCR0453",6/3/2006 12:00:00,"BV",0,4.80,"F"
"LPCR0453",6/3/2006 12:00:00,"RR",1,6.70,"G"
"LPCR0453",6/3/2006 12:00:00,"RR",0,5.00,"G"
"LPCR0905",6/3/2006 15:40:00,"RR",1,4.10,"G"
"LPCR0905",6/3/2006 15:40:00,"RR",0,3.50,"G"
"LPSJR193",6/3/2006 18:10:00,"BV",1,5.50,"E"
"LPSJR193",6/3/2006 18:10:00,"BV",0,5.20,"E"
"LPSJR431",6/4/2006 7:10:00,"BV",1,5.40,"E"
"LPSJR431",6/4/2006 7:10:00,"BV",0,5.30,"E"
"LPSJR530",6/4/2006 8:30:00,"ED",0,0.42,"F"
"LPSJR530",6/4/2006 8:30:00,"RR",0,0.45,"E"
"LPSJR660",6/4/2006 9:30:00,"RR",0,0.02,"F"
"LPCR1001",6/4/2006 14:00:00,"ED",1,4.20,"G"
"LPCR1001",6/4/2006 14:00:00,"ED",0,3.80,"G"
"LPCR1001",6/4/2006 14:00:00,"RR",1,4.10,"G"
"LPCR1001",6/4/2006 14:00:00,"RR",0,3.80,"G"
"LPCR2626",6/5/2006 9:30:00,"JG",0,0.04,"E"
"LPCR2387",6/5/2006 11:30:00,"BV",0,0.12,"G"
"LPCR2255",6/5/2006 12:30:00,"BV",0,0.70,"F"
"LPCR2255",6/5/2006 12:30:00,"JG",0,0.70,"E"
"LPCR2085",6/5/2006 14:00:00,"BV",0,0.75,"E"
"LPCR1799",6/6/2006 7:30:00,"BV",1,2.10,"E"
"LPCR1799",6/6/2006 7:30:00,"BV",0,1.90,"E"
"LPCR1799",6/6/2006 7:30:00,"JG",1,1.70,"E"
"LPCR1799",6/6/2006 7:30:00,"JG",0,1.60,"E"
"LPCR1799",6/6/2006 7:30:00,"SH",1,2.65,"E"
"LPCR1799",6/6/2006 7:30:00,"SH",0,1.80,"E"
"LPCR1679",6/6/2006 12:10:00,"BV",1,2.20,"E"
"LPCR1679",6/6/2006 12:10:00,"BV",0,2.10,"E"
"LPCR1679",6/6/2006 12:10:00,"JG",1,2.50,"E"
"LPCR1679",6/6/2006 12:10:00,"JG",0,2.10,"E"
"LPCR1679",6/6/2006 12:10:00,"SH",1,2.30,"G-E"
"LPCR1679",6/6/2006 12:10:00,"SH",0,2.05,"G-E"
"LPCR1587",6/6/2006 13:35:00,"BV",1,2.30,"F"
"LPCR1587",6/6/2006 13:35:00,"BV",0,2.10,"F"
"LPCR1587",6/6/2006 13:35:00,"JG",1,2.40,"F"
"LPCR1587",6/6/2006 13:35:00,"JG",0,2.20,"F"
"LPCR1587",6/6/2006 13:35:00,"SH",1,2.55,"P"
"LPCR1587",6/6/2006 13:35:00,"SH",0,2.40,"E"
"LPCR1395",6/6/2006 15:10:00,"BV",1,2.40,"E"
"LPCR1395",6/6/2006 15:10:00,"BV",0,2.20,"E"
"LPCR1395",6/6/2006 15:10:00,"JG",1,2.30,"E"
"LPCR1395",6/6/2006 15:10:00,"JG",0,2.20,"E"
"LPCR1395",6/6/2006 15:10:00,"SH",1,2.80,"E"
"LPCR1395",6/6/2006 15:10:00,"SH",0,2.30,"E"
"LPESC291",6/6/2006 17:15:00,"RR",0,0.25,"E"
"LPESC291",6/6/2006 17:15:00,"SH",0,0.18,
"LPESC273",6/6/2006 17:45:00,"BV",1,1.20,"E"
"LPESC273",6/6/2006 17:45:00,"BV",0,1.20,"E"
"LPESC273",6/6/2006 17:45:00,"JG",1,1.50," E"
"LPESC273",6/6/2006 17:45:00,"JG",0,1.20,"E"
