Station.ID	Date	Depth	T
SCUCLP12	1/13/1969 9:20:00	73.1	7.8
SCUCLP12	1/13/1969 9:20:00	112.7	7.8
SCUCLP12	2/11/1969 10:30:00	27.9	7.8
SCUCLP12	2/11/1969 10:30:00	43.2	7.8
SCUCLP12	2/11/1969 10:30:00	58.4	7.8
SCUCLP12	3/18/1969 10:25:00	28.6	7.8
SCUCLP12	3/18/1969 10:25:00	43.8	7.8
SCUCLP12	5/16/1969 11:00:00	49	7.8
SCUCLP12	5/16/1969 11:00:00	119.1	7.8
SCUCLP12	7/25/1969 13:25:00	70.4	7.8
SCUCLP12	8/27/1969 9:15:00	53.8	7.8
SCUCLP12	8/27/1969 9:15:00	69	7.8
SCUCLP12	8/27/1969 9:15:00	84.2	7.8
SCUCLP12	8/27/1969 9:15:00	99.5	7.8
SCUCLP12	8/27/1969 9:15:00	114.7	7.8
SCUCLP12	8/27/1969 9:15:00	123.9	7.8
SCUCLP12	11/5/1969 10:45:00	68.6	7.8
SCUCLP12	11/5/1969 10:45:00	83.8	7.8
SCUCLP12	12/16/1969 10:30:00	52.6	7.8
SCUCLP12	1/7/1970 9:30:00	36.8	7.8
SCUCLP12	2/4/1970 10:00:00	36.4	7.8
SCUCLP12	2/4/1970 10:00:00	112.6	7.8
SCUCLP12	2/4/1970 10:00:00	121.7	7.8
SCUCLP12	3/13/1970 10:15:00	21.8	7.8
SCUCLP12	3/13/1970 10:15:00	82.7	7.8
SCUCLP12	3/13/1970 10:15:00	120.8	7.8
SCUCLP12	4/8/1970 10:15:00	36.6	7.8
SCUCLP12	4/8/1970 10:15:00	51.8	7.8
SCUCLP12	4/8/1970 10:15:00	67	7.8
SCUCLP12	4/8/1970 10:15:00	82.3	7.8
SCUCLP12	4/8/1970 10:15:00	97.5	7.8
SCUCLP12	5/4/1970 12:45:00	35.6	7.8
SCUCLP12	7/15/1970 8:40:00	92	7.8
SCUCLP12	8/12/1970 9:50:00	76.2	7.8
SCUCLP12	8/12/1970 9:50:00	91.4	7.8
SCUCLP12	9/2/1970 10:20:00	90.7	7.8
SCUCLP12	9/2/1970 10:20:00	105.9	7.8
SCUCLP12	9/2/1970 10:20:00	121.2	7.8
SCUCLP12	9/2/1970 10:20:00	130.3	7.8
SCUCLP12	11/17/1970 10:40:00	76.4	7.8
SCUCLP12	11/17/1970 10:40:00	91.6	7.8
SCUCLP12	12/11/1970 10:30:00	61.3	7.8
SCUCLP12	1/11/1971 14:30:00	60.6	7.8
SCUCLP12	2/10/1971 11:00:00	15.8	7.8
SCUCLP12	2/10/1971 11:00:00	31	7.8
SCUCLP12	2/10/1971 11:00:00	46.3	7.8
SCUCLP12	2/10/1971 11:00:00	61.5	7.8
SCUCLP12	2/10/1971 11:00:00	107.2	7.8
SCUCLP12	3/3/1971 12:15:00	16	7.8
SCUCLP12	3/3/1971 12:15:00	46.4	7.8
SCUCLP12	3/3/1971 12:15:00	61.7	7.8
SCUCLP12	3/3/1971 12:15:00	76.9	7.8
SCUCLP12	4/7/1971 10:30:00	61.7	7.8
SCUCLP12	4/7/1971 10:30:00	122.7	7.8
SCUCLP12	4/7/1971 10:30:00	130.3	7.8
SCUCLP12	5/12/1971 10:00:00	47.1	7.8
SCUCLP12	5/12/1971 10:00:00	62.3	7.8
SCUCLP12	5/12/1971 10:00:00	77.6	7.8
SCUCLP12	5/12/1971 10:00:00	92.8	7.8
SCUCLP12	5/12/1971 10:00:00	108.1	7.8
SCUCLP12	5/12/1971 10:00:00	123.3	7.8
SCUCLP12	5/12/1971 10:00:00	132.4	7.8
SCUCLP12	6/28/1971 9:00:00	135.7	7.8
SCUCLP12	8/18/1971 9:45:00	81.8	7.8
SCUCLP12	8/18/1971 9:45:00	127.5	7.8
SCUCLP12	8/18/1971 9:45:00	135.1	7.8
SCUCLP12	10/6/1971 9:30:00	65.3	7.8
SCUCLP12	10/6/1971 9:30:00	80.6	7.8
SCUCLP12	10/6/1971 9:30:00	95.8	7.8
SCUCLP12	10/6/1971 9:30:00	111.1	7.8
SCUCLP12	10/6/1971 9:30:00	126.3	7.8
SCUCLP12	10/6/1971 9:30:00	133.9	7.8
SCUCLP12	11/3/1971 10:15:00	65.2	7.8
SCUCLP12	11/3/1971 10:15:00	80.4	7.8
SCUCLP12	11/3/1971 10:15:00	95.7	7.8
SCUCLP12	11/3/1971 10:15:00	110.9	7.8
SCUCLP12	11/3/1971 10:15:00	126.2	7.8
SCUCLP12	1/5/1972 11:30:00	63.8	7.8
SCUCLP12	1/5/1972 11:30:00	94.3	7.8
SCUCLP12	1/5/1972 11:30:00	109.5	7.8
SCUCLP12	1/5/1972 11:30:00	124.7	7.8
SCUCLP12	1/5/1972 11:30:00	132.4	7.8
SCUCLP12	2/7/1972 12:30:00	17.5	7.8
SCUCLP12	2/7/1972 12:30:00	32.7	7.8
SCUCLP12	2/7/1972 12:30:00	48	7.8
SCUCLP12	2/7/1972 12:30:00	63.2	7.8
SCUCLP12	2/7/1972 12:30:00	93.7	7.8
SCUCLP12	2/7/1972 12:30:00	108.9	7.8
SCUCLP12	2/7/1972 12:30:00	124.2	7.8
SCUCLP12	2/7/1972 12:30:00	133.3	7.8
SCUCLP12	3/8/1972 12:05:00	64.2	7.8
SCUCLP12	3/8/1972 12:05:00	79.4	7.8
SCUCLP12	3/8/1972 12:05:00	94.7	7.8
SCUCLP12	3/8/1972 12:05:00	109.9	7.8
SCUCLP12	3/8/1972 12:05:00	125.1	7.8
SCUCLP12	3/8/1972 12:05:00	132.8	7.8
SCUCLP12	5/3/1972 8:50:00	64.1	7.8
SCUCLP12	5/3/1972 8:50:00	79.3	7.8
SCUCLP12	5/3/1972 8:50:00	94.5	7.8
SCUCLP12	5/3/1972 8:50:00	109.8	7.8
SCUCLP12	7/12/1972 10:00:00	66.7	7.8
SCUCLP12	8/8/1972 9:15:00	65.2	7.8
SCUCLP12	8/8/1972 9:15:00	80.4	7.8
SCUCLP12	8/8/1972 9:15:00	95.7	7.8
SCUCLP12	8/8/1972 9:15:00	110.9	7.8
SCUCLP12	8/8/1972 9:15:00	126.1	7.8
SCUCLP12	8/8/1972 9:15:00	133.8	7.8
SCUCLP12	10/2/1972 9:45:00	107.7	7.8
SCUCLP12	10/2/1972 9:45:00	122.9	7.8
SCUCLP12	11/15/1972 12:00:00	63.8	7.8
SCUCLP12	12/13/1972 14:45:00	63.4	7.8
SCUCLP12	12/13/1972 14:45:00	78.7	7.8
SCUCLP12	12/13/1972 14:45:00	93.9	7.8
SCUCLP12	1/17/1973 14:00:00	1	7.8
SCUCLP12	1/17/1973 14:00:00	16.3	7.8
SCUCLP12	1/17/1973 14:00:00	31.5	7.8
SCUCLP12	1/17/1973 14:00:00	46.8	7.8
SCUCLP12	3/2/1973 14:00:00	15.5	7.8
SCUCLP12	4/5/1973 12:05:00	29.4	7.8
SCUCLP12	4/5/1973 12:05:00	44.7	7.8
SCUCLP12	5/17/1973 11:45:00	31.2	7.8
SCUCLP12	7/17/1973 11:55:00	73.6	7.8
SCUCLP12	7/17/1973 11:55:00	140.6	7.8
SCUCLP12	8/13/1973 9:30:00	74.6	7.8
SCUCLP12	8/13/1973 9:30:00	89.9	7.8
SCUCLP12	8/13/1973 9:30:00	120.3	7.8
SCUCLP12	8/13/1973 9:30:00	135.6	7.8
SCUCLP12	10/3/1973 11:40:00	75	7.8
SCUCLP12	10/3/1973 11:40:00	90.2	7.8
SCUCLP12	11/6/1973 9:10:00	74.9	7.8
SCUCLP12	12/4/1973 10:40:00	75.3	7.8
SCUCLP12	1/9/1974 8:45:00	60.2	7.8
SCUCLP12	2/8/1974 10:25:00	0.2	7.8
SCUCLP12	2/8/1974 10:25:00	14.5	7.8
SCUCLP12	2/8/1974 10:25:00	29.8	7.8
SCUCLP12	2/8/1974 10:25:00	45	7.8
SCUCLP12	3/20/1974 9:30:00	45.8	7.8
SCUCLP12	3/20/1974 9:30:00	61.1	7.8
SCUCLP12	3/20/1974 9:30:00	76.3	7.8
SCUCLP12	4/11/1974 9:00:00	61.4	7.8
SCUCLP12	5/1/1974 8:30:00	46.5	7.8
SCUCLP12	6/4/1974 7:30:00	65.2	7.8
SCUCLP12	6/4/1974 7:30:00	110.9	7.8
SCUCLP12	7/19/1974 12:45:00	65.4	7.8
SCUCLP12	7/19/1974 12:45:00	141.6	7.8
SCUCLP12	9/4/1974 8:15:00	62.5	7.8
SCUCLP12	10/4/1974 14:20:00	61.4	7.8
SCUCLP12	11/6/1974 10:00:00	61.1	7.8
SCUCLP12	12/4/1974 9:08:00	91.2	7.8
SCUCLP12	1/6/1975 9:10:00	60.2	7.8
SCUCLP12	1/6/1975 9:10:00	90.7	7.8
SCUCLP12	2/5/1975 9:40:00	0.3	7.8
SCUCLP12	2/5/1975 9:40:00	14	7.8
SCUCLP12	2/5/1975 9:40:00	29.2	7.8
SCUCLP12	2/5/1975 9:40:00	44.5	7.8
SCUCLP12	3/5/1975 8:45:00	13.9	7.8
SCUCLP12	3/5/1975 8:45:00	29.2	7.8
SCUCLP12	4/8/1975 8:55:00	0.3	7.8
SCUCLP12	4/8/1975 8:55:00	14.1	7.8
SCUCLP12	4/8/1975 8:55:00	29.3	7.8
SCUCLP12	4/8/1975 8:55:00	44.5	7.8
SCUCLP12	5/8/1975 14:35:00	90.9	7.8
SCUCLP12	5/8/1975 14:35:00	106.1	7.8
SCUCLP12	5/8/1975 14:35:00	121.3	7.8
SCUCLP12	5/8/1975 14:35:00	136.6	7.8
SCUCLP12	5/8/1975 14:35:00	142.7	7.8
SCUCLP12	6/5/1975 15:00:00	78.4	7.8
SCUCLP12	6/5/1975 15:00:00	93.6	7.8
SCUCLP12	6/5/1975 15:00:00	108.9	7.8
SCUCLP12	6/5/1975 15:00:00	124.1	7.8
SCUCLP12	6/5/1975 15:00:00	139.3	7.8
SCUCLP12	6/5/1975 15:00:00	145.4	7.8
SCUCLP12	7/2/1975 8:24:00	66.9	7.8
SCUCLP12	7/2/1975 8:24:00	82.2	7.8
SCUCLP12	7/2/1975 8:24:00	97.4	7.8
SCUCLP12	7/2/1975 8:24:00	112.6	7.8
SCUCLP12	7/2/1975 8:24:00	127.9	7.8
SCUCLP12	7/2/1975 8:24:00	143.1	7.8
SCUCLP12	7/2/1975 8:24:00	149.2	7.8
SCUCLP12	8/11/1975 7:45:00	98.7	7.8
SCUCLP12	9/2/1975 8:10:00	98	7.8
SCUCLP12	9/2/1975 8:10:00	113.3	7.8
SCUCLP12	9/2/1975 8:10:00	143.7	7.8
SCUCLP12	10/9/1975 13:31:00	96.6	7.8
SCUCLP12	10/9/1975 13:31:00	111.9	7.8
SCUCLP12	10/9/1975 13:31:00	127.1	7.8
SCUCLP12	10/9/1975 13:31:00	142.4	7.8
SCUCLP12	10/9/1975 13:31:00	148.4	7.8
SCUCLP12	11/12/1975 13:38:00	66.1	7.8
SCUCLP12	11/12/1975 13:38:00	81.4	7.8
SCUCLP12	11/12/1975 13:38:00	142.3	7.8
SCUCLP12	12/3/1975 9:25:00	96.7	7.8
SCUCLP12	12/3/1975 9:25:00	111.9	7.8
SCUCLP12	12/3/1975 9:25:00	127.2	7.8
SCUCLP12	1/8/1976 12:58:00	66.3	7.8
SCUCLP12	3/10/1976 10:35:00	50.3	7.8
SCUCLP12	3/10/1976 10:35:00	65.5	7.8
SCUCLP12	4/8/1976 9:03:00	50.2	7.8
SCUCLP12	5/6/1976 10:30:00	65.3	7.8
SCUCLP12	5/6/1976 10:30:00	80.5	7.8
SCUCLP12	6/4/1976 13:40:00	66.6	7.8
SCUCLP12	6/4/1976 13:40:00	81.8	7.8
SCUCLP12	6/4/1976 13:40:00	127.5	7.8
SCUCLP12	6/4/1976 13:40:00	142.8	7.8
SCUCLP12	7/6/1976 9:30:00	98.2	7.8
SCUCLP12	7/6/1976 9:30:00	113.4	7.8
SCUCLP12	7/6/1976 9:30:00	128.7	7.8
SCUCLP12	7/6/1976 9:30:00	143.9	7.8
SCUCLP12	7/6/1976 9:30:00	148.5	7.8
SCUCLP12	8/26/1976 7:30:00	97	7.8
SCUCLP12	8/26/1976 7:30:00	112.2	7.8
SCUCLP12	8/26/1976 7:30:00	147.3	7.8
SCUCLP12	10/4/1976 7:54:00	65.2	7.8
SCUCLP12	10/4/1976 7:54:00	80.4	7.8
SCUCLP12	10/4/1976 7:54:00	126.1	7.8
SCUCLP12	10/4/1976 7:54:00	141.4	7.8
SCUCLP12	10/4/1976 7:54:00	145.9	7.8
SCUCLP12	1/13/1977 13:36:00	62.1	7.8
SCUCLP12	2/10/1977 14:00:00	46.2	7.8
SCUCLP12	3/11/1977 13:15:00	30.7	7.8
SCUCLP12	3/11/1977 13:15:00	45.9	7.8
SCUCLP12	3/11/1977 13:15:00	76.4	7.8
SCUCLP12	3/11/1977 13:15:00	91.7	7.8
SCUCLP12	3/11/1977 13:15:00	106.9	7.8
SCUCLP12	3/11/1977 13:15:00	122.1	7.8
SCUCLP12	3/11/1977 13:15:00	137.4	7.8
SCUCLP12	3/11/1977 13:15:00	141.9	7.8
SCUCLP12	4/4/1977 10:00:00	0.4	7.8
SCUCLP12	4/4/1977 10:00:00	46.2	7.8
SCUCLP12	4/4/1977 10:00:00	61.4	7.8
SCUCLP12	4/4/1977 10:00:00	76.6	7.8
SCUCLP12	4/4/1977 10:00:00	91.9	7.8
SCUCLP12	4/4/1977 10:00:00	107.1	7.8
SCUCLP12	4/4/1977 10:00:00	122.4	7.8
SCUCLP12	4/4/1977 10:00:00	137.6	7.8
SCUCLP12	4/4/1977 10:00:00	142.2	7.8
SCUCLP12	5/6/1977 10:12:00	61.8	7.8
SCUCLP12	5/6/1977 10:12:00	77	7.8
SCUCLP12	6/16/1977 12:23:00	62.5	7.8
SCUCLP12	6/16/1977 12:23:00	77.8	7.8
SCUCLP12	6/16/1977 12:23:00	93	7.8
SCUCLP12	6/16/1977 12:23:00	108.2	7.8
SCUCLP12	6/16/1977 12:23:00	123.5	7.8
SCUCLP12	6/16/1977 12:23:00	138.7	7.8
SCUCLP12	6/16/1977 12:23:00	143.3	7.8
SCUCLP12	7/14/1977 10:28:00	61.5	7.8
SCUCLP12	8/19/1977 13:00:00	89.8	7.8
SCUCLP12	8/19/1977 13:00:00	105.1	7.8
SCUCLP12	8/19/1977 13:00:00	120.3	7.8
SCUCLP12	9/15/1977 13:20:00	57.7	7.8
SCUCLP12	9/15/1977 13:20:00	73	7.8
SCUCLP12	9/15/1977 13:20:00	88.2	7.8
SCUCLP12	9/15/1977 13:20:00	103.5	7.8
SCUCLP12	9/15/1977 13:20:00	118.7	7.8
SCUCLP12	9/15/1977 13:20:00	138.5	7.8
SCUCLP12	11/11/1977 13:58:00	71.7	7.8
SCUCLP12	11/11/1977 13:58:00	86.9	7.8
SCUCLP12	11/11/1977 13:58:00	117.4	7.8
SCUCLP12	12/16/1977 14:40:00	71	7.8
SCUCLP12	2/16/1978 13:37:00	37.8	7.8
SCUCLP12	2/16/1978 13:37:00	53	7.8
SCUCLP12	2/16/1978 13:37:00	83.5	7.8
SCUCLP12	2/16/1978 13:37:00	98.8	7.8
SCUCLP12	2/16/1978 13:37:00	114	7.8
SCUCLP12	4/6/1978 11:50:00	52.8	7.8
SCUCLP12	5/11/1978 12:28:00	54.4	7.8
SCUCLP12	2/2/1979 13:26:00	0.1	7.8
SCUCLP12	2/2/1979 13:26:00	8.7	7.8
SCUCLP12	2/2/1979 13:26:00	23.9	7.8
SCUCLP12	2/2/1979 13:26:00	39.1	7.8
SCUCLP12	2/2/1979 13:26:00	54.4	7.8
SCUCLP12	2/2/1979 13:26:00	69.6	7.8
SCUCLP12	4/5/1979 12:37:00	41.6	7.8
SCUCLP12	4/5/1979 12:37:00	72.1	7.8
SCUCLP12	5/11/1979 10:00:00	46.1	7.8
SCUCLP12	5/11/1979 10:00:00	91.8	7.8
SCUCLP12	8/28/1979 8:25:00	70.5	7.8
SCUCLP12	8/28/1979 8:25:00	101	7.8
SCUCLP12	11/1/1979 16:00:00	68.9	7.8
SCUCLP12	11/1/1979 16:00:00	99.3	7.8
SCUCLP12	11/1/1979 16:00:00	145.1	7.8
SCUCLP12	12/13/1979 14:15:00	113.6	7.8
SCUCLP12	12/13/1979 14:15:00	128.8	7.8
SCUCLP12	12/13/1979 14:15:00	144	7.8
SCUCLP12	12/13/1979 14:15:00	148.6	7.8
SCUCLP12	1/18/1980 12:06:00	113.8	7.8
SCUCLP12	1/18/1980 12:06:00	129	7.8
SCUCLP12	1/18/1980 12:06:00	144.2	7.8
SCUCLP12	1/18/1980 12:06:00	148.8	7.8
SCUCLP12	2/7/1980 15:08:00	113.7	7.8
SCUCLP12	2/7/1980 15:08:00	128.9	7.8
SCUCLP12	2/7/1980 15:08:00	144.1	7.8
SCUCLP12	2/7/1980 15:08:00	148.7	7.8
SCUCLP12	3/12/1980 14:22:00	68.6	7.8
SCUCLP12	3/12/1980 14:22:00	129.6	7.8
SCUCLP12	3/12/1980 14:22:00	144.8	7.8
SCUCLP12	3/12/1980 14:22:00	149.4	7.8
SCUCLP12	4/21/1981 8:00:00	84.5	7.8
SCUCLP12	7/16/1981 13:45:00	100.5	7.8
SCUCLP12	9/8/1981 10:30:00	98.5	7.8
SCUCLP12	5/25/1965 14:00:00	63.1	7.8
SCUCLP12	1/29/1982 11:00:00	80.2	7.8
SCUCLP12	2/26/1982 10:35:00	64.3	7.8
SCUCLP12	3/19/1982 10:40:00	34.4	7.8
SCUCLP12	3/19/1982 10:40:00	64.9	7.8
SCUCLP12	6/15/1982 10:10:00	100.3	7.8
SCUCLP12	9/14/1982 9:05:00	147.8	7.8
SCUCLP12	10/19/1982 9:45:00	102.4	7.8
SCUCLP12	10/19/1982 9:45:00	117.7	7.8
SCUCLP12	4/29/1983 12:00:00	147.8	7.8
SCUCLP12	3/11/1986 7:50:00	62.5	7.8
SCUCLP12	6/24/1986 10:00:00	104.6	7.8
SCUCLP12	11/7/1986 9:30:00	118.6	7.8
SCUCLP12	3/10/1987 9:30:00	75.3	7.8
SCUCLP12	3/11/1987 9:30:00	75.3	7.8
SCUCLP12	12/4/1991 12:30:00	57.9	7.8
SCUCLP12	4/3/1992 11:15:00	36.6	7.8
SCUCLP12	3/3/1992 12:15:00	39.4	7.81
SCUCLP12	7/2/1993 10:29:00	65	7.81
SCUCLP12	10/1/1992 10:30:00	49.4	7.82
SCUCLP12	5/17/1993 12:00:00	43	7.82
SCUCLP12	2/23/1995 10:00:00	48.4	7.82
SCUCLP12	11/1/1991 13:00:00	57.9	7.83
SCUCLP12	6/2/1993 11:45:00	48	7.83
SCUCLP12	12/2/1993 9:30:00	68	7.83
SCUCLP12	2/2/1995 11:30:00	53	7.83
SCUCLP12	4/5/1988 9:45:00	64.3	7.85
SCUCLP12	10/1/1992 10:30:00	48.3	7.85
SCUCLP12	4/28/1993 10:20:00	40	7.85
SCUCLP12	8/2/1993 9:40:00	65	7.85
SCUCLP12	3/1/1994 16:30:00	65.1	7.85
SCUCLP12	12/4/1994 13:00:00	60.4	7.85
SCUCLP12	4/5/1988 9:45:00	67.4	7.86
SCUCLP12	12/7/1990 13:30:00	56.7	7.86
SCUCLP12	11/1/1991 13:00:00	64	7.86
SCUCLP12	5/1/1992 14:00:00	33.5	7.86
SCUCLP12	2/1/1993 12:00:00	44	7.87
SCUCLP12	5/10/1995 11:30:00	63.3	7.87
SCUCLP12	1/3/1992 9:30:00	57.9	7.89
SCUCLP12	5/10/1995 11:30:00	61.6	7.89
SCUCLP12	2/26/1982 10:35:00	33.8	7.9
SCUCLP12	3/19/1982 10:40:00	49.7	7.9
SCUCLP12	3/19/1982 10:40:00	141.1	7.9
SCUCLP12	3/19/1982 10:40:00	145.7	7.9
SCUCLP12	6/15/1982 10:10:00	85	7.9
SCUCLP12	7/20/1982 8:00:00	87.5	7.9
SCUCLP12	8/16/1982 7:30:00	148.1	7.9
SCUCLP12	9/14/1982 9:05:00	132.6	7.9
SCUCLP12	8/30/1983 8:10:00	92.3	7.9
SCUCLP12	7/24/1984 0:00:00	94.5	7.9
SCUCLP12	8/7/1984 8:30:00	91.1	7.9
SCUCLP12	6/11/1985 8:15:00	75.6	7.9
SCUCLP12	12/10/1985 8:00:00	87.2	7.9
SCUCLP12	12/11/1992 11:00:00	50	7.9
SCUCLP12	3/15/1995 10:30:00	42.8	7.9
SCUCLP12	12/7/1990 13:30:00	55.2	7.92
SCUCLP12	2/1/1992 16:00:00	43.1	7.92
SCUCLP12	3/3/1992 12:15:00	36	7.92
SCUCLP12	6/30/1992 11:21:00	46.3	7.92
SCUCLP12	9/2/1992 11:00:00	50.3	7.92
SCUCLP12	7/2/1993 10:29:00	63	7.92
SCUCLP12	1/4/1994 10:25:00	68	7.92
SCUCLP12	4/5/1988 9:45:00	50.6	7.93
SCUCLP12	11/10/1994 14:30:00	58.7	7.94
SCUCLP12	6/2/1992 15:40:00	39.4	7.95
SCUCLP12	6/2/1993 11:45:00	46	7.96
SCUCLP12	2/3/1994 10:30:00	68	7.96
SCUCLP12	5/10/1995 11:30:00	60.1	7.96
SCUCLP12	1/8/1993 13:15:00	50	7.97
SCUCLP12	9/1/1993 11:30:00	65	7.97
SCUCLP12	5/14/1994 11:30:00	54.2	7.98
SCUCLP12	2/1/1992 16:00:00	36.7	7.99
SCUCLP12	8/30/1994 15:00:00	60	7.99
SCUCLP12	12/4/1994 13:00:00	59.5	7.99
SCUCLP12	7/16/1980 12:55:00	76	8
SCUCLP12	9/10/1980 13:00:00	88.2	8
SCUCLP12	9/10/1980 13:00:00	103.5	8
SCUCLP12	9/10/1980 13:00:00	118.7	8
SCUCLP12	9/10/1980 13:00:00	149.2	8
SCUCLP12	9/10/1980 13:00:00	153.8	8
SCUCLP12	10/16/1980 12:06:00	87.2	8
SCUCLP12	10/16/1980 12:06:00	102.4	8
SCUCLP12	10/16/1980 12:06:00	117.7	8
SCUCLP12	10/16/1980 12:06:00	132.9	8
SCUCLP12	10/16/1980 12:06:00	148.2	8
SCUCLP12	10/16/1980 12:06:00	152.7	8
SCUCLP12	12/4/1980 14:29:00	70.9	8
SCUCLP12	12/4/1980 14:29:00	86.1	8
SCUCLP12	12/4/1980 14:29:00	101.4	8
SCUCLP12	12/4/1980 14:29:00	116.6	8
SCUCLP12	12/4/1980 14:29:00	131.8	8
SCUCLP12	12/4/1980 14:29:00	147.1	8
SCUCLP12	12/4/1980 14:29:00	151.7	8
SCUCLP12	1/8/1981 12:47:00	85.6	8
SCUCLP12	1/8/1981 12:47:00	100.9	8
SCUCLP12	1/8/1981 12:47:00	116.1	8
SCUCLP12	1/8/1981 12:47:00	131.3	8
SCUCLP12	1/8/1981 12:47:00	146.6	8
SCUCLP12	1/8/1981 12:47:00	151.2	8
SCUCLP12	2/12/1981 15:00:00	84.8	8
SCUCLP12	2/12/1981 15:00:00	100.1	8
SCUCLP12	2/12/1981 15:00:00	115.3	8
SCUCLP12	2/12/1981 15:00:00	145.8	8
SCUCLP12	2/12/1981 15:00:00	150.4	8
SCUCLP12	3/12/1981 14:30:00	84.8	8
SCUCLP12	3/12/1981 14:30:00	100	8
SCUCLP12	3/12/1981 14:30:00	115.3	8
SCUCLP12	3/12/1981 14:30:00	130.5	8
SCUCLP12	3/12/1981 14:30:00	145.8	8
SCUCLP12	3/12/1981 14:30:00	150.3	8
SCUCLP12	6/17/1981 17:00:00	100.8	8
SCUCLP12	8/11/1981 8:00:00	84.1	8
SCUCLP12	10/15/1981 13:00:00	67.8	8
SCUCLP12	1/29/1982 11:00:00	64.9	8
SCUCLP12	2/26/1982 10:35:00	18.6	8
SCUCLP12	3/19/1982 10:40:00	110.6	8
SCUCLP12	3/19/1982 10:40:00	125.9	8
SCUCLP12	4/8/1982 14:00:00	49.7	8
SCUCLP12	8/16/1982 7:30:00	117.7	8
SCUCLP12	8/16/1982 7:30:00	132.9	8
SCUCLP12	9/14/1982 9:05:00	117.3	8
SCUCLP12	7/19/1983 10:43:00	93.6	8
SCUCLP12	10/3/1983 13:30:00	90.5	8
SCUCLP12	8/10/1984 0:00:00	91.4	8
SCUCLP12	3/11/1986 7:50:00	58.8	8
SCUCLP12	3/10/1987 9:30:00	69.2	8
SCUCLP12	3/11/1987 9:30:00	69.2	8
SCUCLP12	2/1/1993 12:00:00	42	8.01
SCUCLP12	5/17/1993 12:00:00	40	8.02
SCUCLP12	9/30/1991 11:00:00	51.2	8.04
SCUCLP12	4/3/1992 11:15:00	33.5	8.04
SCUCLP12	2/1/1993 12:00:00	40	8.04
SCUCLP12	12/7/1990 13:30:00	53.6	8.06
SCUCLP12	8/1/1994 14:00:00	63.1	8.06
SCUCLP12	4/5/1988 9:45:00	47.5	8.07
SCUCLP12	12/4/1991 12:30:00	54.9	8.07
SCUCLP12	4/2/1993 15:00:00	38	8.07
SCUCLP12	12/2/1993 9:30:00	66	8.07
SCUCLP12	9/2/1992 11:00:00	48.3	8.08
SCUCLP12	7/16/1981 13:45:00	85.2	8.1
SCUCLP12	3/19/1982 10:40:00	95.4	8.1
SCUCLP12	8/16/1982 7:30:00	102.4	8.1
SCUCLP12	9/14/1982 9:05:00	86.9	8.1
SCUCLP12	9/14/1982 9:05:00	102.1	8.1
SCUCLP12	11/7/1986 9:30:00	103.3	8.1
SCUCLP12	3/3/1992 12:15:00	33.4	8.1
SCUCLP12	3/15/1995 10:30:00	40.1	8.1
SCUCLP12	10/1/1992 10:30:00	47.4	8.11
SCUCLP12	3/2/1993 10:45:00	35	8.11
SCUCLP12	4/3/1992 11:15:00	30.5	8.12
SCUCLP12	4/28/1993 10:20:00	37	8.12
SCUCLP12	8/2/1993 9:40:00	63	8.12
SCUCLP12	5/10/1995 11:30:00	57.7	8.13
SCUCLP12	2/1/1993 12:00:00	35	8.15
SCUCLP12	2/1/1993 12:00:00	37	8.15
SCUCLP12	4/28/1994 10:30:00	53	8.15
SCUCLP12	2/2/1995 11:30:00	51.6	8.15
SCUCLP12	3/3/1992 12:15:00	29.7	8.16
SCUCLP12	5/10/1995 11:30:00	56.7	8.16
SCUCLP12	3/3/1992 12:15:00	32.1	8.17
SCUCLP12	10/23/1992 13:10:00	50	8.17
SCUCLP12	3/3/1992 12:15:00	27	8.18
SCUCLP12	9/2/1992 11:00:00	46.1	8.18
SCUCLP12	12/4/1994 13:00:00	58.4	8.18
SCUCLP12	9/8/1981 10:30:00	83.3	8.2
SCUCLP12	8/16/1982 7:30:00	87.2	8.2
SCUCLP12	7/24/1984 0:00:00	91.4	8.2
SCUCLP12	11/26/1984 23:00:00	88.4	8.2
SCUCLP12	6/24/1986 10:00:00	89.3	8.2
SCUCLP12	3/10/1987 9:30:00	66.1	8.2
SCUCLP12	3/11/1987 9:30:00	66.1	8.2
SCUCLP12	12/1/1987 9:30:00	78.3	8.2
SCUCLP12	12/7/1990 13:30:00	52.1	8.2
SCUCLP12	5/1/1992 14:00:00	30.5	8.2
SCUCLP12	6/2/1992 15:40:00	36.5	8.2
SCUCLP12	6/2/1993 11:45:00	44	8.2
SCUCLP12	5/14/1994 11:30:00	50.4	8.2
SCUCLP12	5/17/1993 12:00:00	36	8.21
SCUCLP12	1/4/1994 10:25:00	66	8.21
SCUCLP12	7/7/1994 10:30:00	61	8.21
SCUCLP12	4/5/1988 9:45:00	39.9	8.22
SCUCLP12	10/1/1992 10:30:00	46.2	8.22
SCUCLP12	12/11/1992 11:00:00	48	8.22
SCUCLP12	3/2/1993 10:45:00	30	8.23
SCUCLP12	3/2/1993 10:45:00	32	8.23
SCUCLP12	12/4/1994 13:00:00	57.4	8.23
SCUCLP12	4/2/1993 15:00:00	35	8.25
SCUCLP12	3/1/1994 16:30:00	60	8.25
SCUCLP12	4/3/1992 11:15:00	27.4	8.26
SCUCLP12	3/1/1994 16:30:00	50	8.26
